Project name,Country,Site,Latitude,Longitude,Exposure,Quadrat size,Reef type,Reef zone,Date,Start time,Tide,Visibility,Current,Depth,Management name,Management secondary name,Management year established,Management size,Governance,Estimated compliance,Management rules,Observer,Quadrat collection label,Site notes,Sampling event notes,Management notes,Quadrat number,Hard coral (% cover),Soft coral (% cover),Macroalgae (% cover),Observation notes,Number of quadrats,Average Hard Coral (% cover),Average Soft Coral (% cover),Average Macroalgae (% cover)
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,1,80,0,5,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,2,80,0,5,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,3,30,0,15,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,4,30,5,25,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,5,35,0,50,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,6,10,0,75,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,7,45,0,50,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,8,35,0,60,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,9,5,0,90,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,10,25,0,15,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,11,25,0,30,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,12,35,0,30,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,13,55,0,5,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,14,50,5,45,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,15,50,0,5,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,16,75,0,20,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,17,30,5,5,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,18,70,0,5,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,19,50,0,15,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT1,-17.622,178.83100000000002,semi-exposed,1.50,fringing,back reef,2019-05-23,12:00:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,20,30,54,15,,20,42.2,3.5,28.2
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,1,55,0,20,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,2,10,0,10,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,3,35,5,5,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,4,60,0,20,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,5,50,0,5,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,6,35,0,15,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,7,30,0,10,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,8,45,0,45,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,9,30,0,15,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,10,65,0,15,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,11,40,5,5,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,12,15,0,5,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,13,20,0,70,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,14,35,0,5,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,15,45,0,0,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT2,-17.618,178.82899999999995,semi-exposed,1.50,fringing,back reef,2019-05-23,09:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,28C water temp,,16,45,0,5,,16,38.4,0.6,15.6
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,1,30,0,10,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,2,30,0,5,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,3,55,5,0,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,4,25,5,15,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,5,15,0,10,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,6,20,0,30,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,7,35,0,20,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,8,85,5,5,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,9,15,0,5,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,10,20,0,5,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,11,75,0,5,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,12,35,0,10,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,13,15,0,75,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,14,50,0,5,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,15,60,0,5,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,16,15,0,40,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,17,25,0,5,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,18,30,0,25,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,NAOBT3,-17.614,178.83000000000004,semi-exposed,1.50,fringing,back reef,2019-05-23,02:20:00,,,,3.0,Open,,,,,,Open Access,Emily Darling,,,,,19,55,0,5,,19,36.3,0.8,14.7
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,1,85,10,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,2,75,5,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,3,90,5,1,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,4,90,1,5,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,5,85,10,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,6,45,0,15,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,7,65,25,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,8,45,35,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,9,25,45,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,10,45,10,5,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,11,80,15,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,12,75,5,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,13,60,20,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,14,50,10,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,15,75,5,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,16,50,0,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,17,50,0,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,18,50,25,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,19,60,25,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Playground,-17.79447,178.78452,exposed,1.00,fringing,fore reef,2019-06-02,11:55:00,falling,10+m - excellent,low,10.5,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu area since 2012,,,20,65,0,0,,20,63.2,12.6,1.3
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,1,95,0,5,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,2,100,0,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,3,100,0,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,4,80,0,20,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,5,100,0,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,6,100,0,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,7,80,0,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,8,90,10,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,9,95,5,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,10,65,5,30,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,11,70,0,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,12,15,80,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,13,100,0,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,14,60,40,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,15,70,30,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,16,35,60,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,17,65,0,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,18,95,0,5,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,19,70,30,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,Sunrise Beach,-17.167924,177.194511,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,29C water temp,Check with Rob Macfarlane and Luke Gordon on management details,20,85,0,0,,20,78.5,13.0,3.0
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,1,30,50,0,,20,43.0,32.0,0.8
